day,evolvedTemp,currentTemp,competition,species,treatID,repNum,repID,singlePass,fullSlide,passConvert,count
5.5,30,30,FALSE,rotifer,E30HR,8,C,,42,0,42
5.5,30,25,FALSE,rotifer,E30NR,8,D,,13,0,13
5.5,25,25,FALSE,protist,HP,8,E,114,,775.2,775.2
5.5,25,30,FALSE,protist,NP,8,F,141,,958.8,958.8
5.5,25,25,TRUE,rotifer,E25HRP,8,G,,15,0,15
5.5,25,25,TRUE,protist,E25HRP,8,G,108,,734.4,734.4
5.5,25,30,TRUE,rotifer,E25NRP,8,H,,27,0,27
5.5,25,30,TRUE,protist,E25NRP,8,H,128,,870.4,870.4
5.5,30,30,TRUE,rotifer,E30HRP,8,I,,20,0,20
5.5,30,30,TRUE,protist,E30HRP,8,I,114,,775.2,775.2
5.5,30,25,TRUE,rotifer,E30NRP,8,J,,18,0,18
5.5,30,25,TRUE,protist,E30NRP,8,J,84,,571.2,571.2
5.5,25,25,FALSE,rotifer,E25HR,9,A,,39,0,39
5.5,25,30,FALSE,rotifer,E25NR,9,B,11,,74.8,74.8
5.5,30,30,FALSE,rotifer,E30HR,9,C,13,,88.4,88.4
5.5,30,25,FALSE,rotifer,E30NR,9,D,,5,0,5
5.5,25,25,FALSE,protist,HP,9,E,147,,999.6,999.6
5.5,25,30,FALSE,protist,NP,9,F,149,,1013.2,1013.2
5.5,25,25,TRUE,rotifer,E25HRP,9,G,,25,0,25
5.5,25,25,TRUE,protist,E25HRP,9,G,55,,374,374
5.5,25,30,TRUE,rotifer,E25NRP,9,H,,36,0,36
5.5,25,30,TRUE,protist,E25NRP,9,H,174,,1183.2,1183.2
5.5,30,30,TRUE,rotifer,E30HRP,9,I,,38,0,38
5.5,30,30,TRUE,protist,E30HRP,9,I,99,,673.2,673.2
5.5,30,25,TRUE,rotifer,E30NRP,9,J,,13,0,13
5.5,30,25,TRUE,protist,E30NRP,9,J,160,,1088,1088
5.5,25,25,FALSE,rotifer,E25HR,10,A,,16,0,16
5.5,25,30,FALSE,rotifer,E25NR,10,B,,81,0,81
5.5,30,30,FALSE,rotifer,E30HR,10,C,,48,0,48
5.5,30,25,FALSE,rotifer,E30NR,10,D,,23,0,23
5.5,25,25,FALSE,protist,HP,10,E,146,,992.8,992.8
5.5,25,30,FALSE,protist,NP,10,F,149,,1013.2,1013.2
5.5,25,25,TRUE,rotifer,E25HRP,10,G,,14,0,14
5.5,25,25,TRUE,protist,E25HRP,10,G,162,,1101.6,1101.6
5.5,25,30,TRUE,rotifer,E25NRP,10,H,,34,0,34
5.5,25,30,TRUE,protist,E25NRP,10,H,199,,1353.2,1353.2
5.5,30,30,TRUE,rotifer,E30HRP,10,I,,12,0,12
5.5,30,30,TRUE,protist,E30HRP,10,I,122,,829.6,829.6
5.5,30,25,TRUE,rotifer,E30NRP,10,J,,13,0,13
5.5,30,25,TRUE,protist,E30NRP,10,J,161,,1094.8,1094.8
6.5,25,25,FALSE,rotifer,E25HR,1,A,,37,0,37
6.5,25,30,FALSE,rotifer,E25NR,1,B,13,,88.4,88.4
6.5,30,30,FALSE,rotifer,E30HR,1,C,7,,47.6,47.6
6.5,30,25,FALSE,rotifer,E30NR,1,D,,30,0,30
6.5,25,25,FALSE,protist,HP,1,E,196,,1332.8,1332.8
6.5,25,30,FALSE,protist,NP,1,F,129,,877.2,877.2
6.5,25,25,TRUE,rotifer,E25HRP,1,G,,17,0,17
6.5,25,25,TRUE,protist,E25HRP,1,G,111,,754.8,754.8
6.5,25,30,TRUE,rotifer,E25NRP,1,H,,44,0,44
6.5,25,30,TRUE,protist,E25NRP,1,H,195,,1326,1326
6.5,30,30,TRUE,rotifer,E30HRP,1,I,,22,0,22
6.5,30,30,TRUE,protist,E30HRP,1,I,132,,897.6,897.6
6.5,30,25,TRUE,rotifer,E30NRP,1,J,,19,0,19
6.5,30,25,TRUE,protist,E30NRP,1,J,93,,632.4,632.4
6.5,25,25,FALSE,rotifer,E25HR,2,A,,29,0,29
6.5,25,30,FALSE,rotifer,E25NR,2,B,7,,47.6,47.6
6.5,30,30,FALSE,rotifer,E30HR,2,C,6,,40.8,40.8
6.5,30,25,FALSE,rotifer,E30NR,2,D,,27,0,27
6.5,25,25,FALSE,protist,HP,2,E,160,,1088,1088
6.5,25,30,FALSE,protist,NP,2,F,124,,843.2,843.2
6.5,25,25,TRUE,rotifer,E25HRP,2,G,,10,0,10
6.5,25,25,TRUE,protist,E25HRP,2,G,119,,809.2,809.2
6.5,25,30,TRUE,rotifer,E25NRP,2,H,,24,0,24
6.5,25,30,TRUE,protist,E25NRP,2,H,146,,992.8,992.8
6.5,30,30,TRUE,rotifer,E30HRP,2,I,,29,0,29
6.5,30,30,TRUE,protist,E30HRP,2,I,143,,972.4,972.4
6.5,30,25,TRUE,rotifer,E30NRP,2,J,,16,0,16
6.5,30,25,TRUE,protist,E30NRP,2,J,119,,809.2,809.2
6.5,25,25,FALSE,rotifer,E25HR,3,A,,33,0,33
6.5,25,30,FALSE,rotifer,E25NR,3,B,7,,47.6,47.6
6.5,30,30,FALSE,rotifer,E30HR,3,C,9,,61.2,61.2
6.5,30,25,FALSE,rotifer,E30NR,3,D,,30,0,30
6.5,25,25,FALSE,protist,HP,3,E,188,,1278.4,1278.4
6.5,25,30,FALSE,protist,NP,3,F,87,,591.6,591.6
6.5,25,25,TRUE,rotifer,E25HRP,3,G,,31,0,31
6.5,25,25,TRUE,protist,E25HRP,3,G,72,,489.6,489.6
6.5,25,30,TRUE,rotifer,E25NRP,3,H,,33,0,33
6.5,25,30,TRUE,protist,E25NRP,3,H,116,,788.8,788.8
6.5,30,30,TRUE,rotifer,E30HRP,3,I,,22,0,22
6.5,30,30,TRUE,protist,E30HRP,3,I,193,,1312.4,1312.4
6.5,30,25,TRUE,rotifer,E30NRP,3,J,,24,0,24
6.5,30,25,TRUE,protist,E30NRP,3,J,132,,897.6,897.6
6.5,25,25,FALSE,rotifer,E25HR,4,A,,54,0,54
6.5,25,30,FALSE,rotifer,E25NR,4,B,,58,0,58
6.5,30,30,FALSE,rotifer,E30HR,4,C,,58,0,58
6.5,30,25,FALSE,rotifer,E30NR,4,D,,31,0,31
6.5,25,25,FALSE,protist,HP,4,E,148,,1006.4,1006.4
6.5,25,30,FALSE,protist,NP,4,F,141,,958.8,958.8
6.5,25,25,TRUE,rotifer,E25HRP,4,G,,31,0,31
6.5,25,25,TRUE,protist,E25HRP,4,G,116,,788.8,788.8
6.5,25,30,TRUE,rotifer,E25NRP,4,H,,51,0,51
6.5,25,30,TRUE,protist,E25NRP,4,H,112,,761.6,761.6
6.5,30,30,TRUE,rotifer,E30HRP,4,I,,22,0,22
6.5,30,30,TRUE,protist,E30HRP,4,I,124,,843.2,843.2
6.5,30,25,TRUE,rotifer,E30NRP,4,J,,15,0,15
6.5,30,25,TRUE,protist,E30NRP,4,J,77,,523.6,523.6
6.5,25,25,FALSE,rotifer,E25HR,5,A,,31,0,31
6.5,25,30,FALSE,rotifer,E25NR,5,B,,57,0,57
6.5,30,30,FALSE,rotifer,E30HR,5,C,,67,0,67
6.5,30,25,FALSE,rotifer,E30NR,5,D,,45,0,45
6.5,25,25,FALSE,protist,HP,5,E,77,,523.6,523.6
6.5,25,30,FALSE,protist,NP,5,F,67,,455.6,455.6
6.5,25,25,TRUE,rotifer,E25HRP,5,G,,16,0,16
6.5,25,25,TRUE,protist,E25HRP,5,G,121,,822.8,822.8
6.5,25,30,TRUE,rotifer,E25NRP,5,H,,33,0,33
6.5,25,30,TRUE,protist,E25NRP,5,H,135,,918,918
6.5,30,30,TRUE,rotifer,E30HRP,5,I,,32,0,32
6.5,30,30,TRUE,protist,E30HRP,5,I,128,,870.4,870.4
6.5,30,25,TRUE,rotifer,E30NRP,5,J,,16,0,16
6.5,30,25,TRUE,protist,E30NRP,5,J,143,,972.4,972.4
6.5,25,25,FALSE,rotifer,E25HR,6,A,,26,0,26
6.5,25,30,FALSE,rotifer,E25NR,6,B,,72,0,72
6.5,30,30,FALSE,rotifer,E30HR,6,C,,58,0,58
6.5,30,25,FALSE,rotifer,E30NR,6,D,,19,0,19
6.5,25,25,FALSE,protist,HP,6,E,174,,1183.2,1183.2
6.5,25,30,FALSE,protist,NP,6,F,112,,761.6,761.6
6.5,25,25,TRUE,rotifer,E25HRP,6,G,,23,0,23
6.5,25,25,TRUE,protist,E25HRP,6,G,88,,598.4,598.4
6.5,25,30,TRUE,rotifer,E25NRP,6,H,,32,0,32
6.5,25,30,TRUE,protist,E25NRP,6,H,192,,1305.6,1305.6
6.5,30,30,TRUE,rotifer,E30HRP,6,I,,25,0,25
6.5,30,30,TRUE,protist,E30HRP,6,I,106,,720.8,720.8
6.5,30,25,TRUE,rotifer,E30NRP,6,J,,12,0,12
6.5,30,25,TRUE,protist,E30NRP,6,J,102,,693.6,693.6
6.5,25,25,FALSE,rotifer,E25HR,7,A,,31,0,31
6.5,25,30,FALSE,rotifer,E25NR,7,B,10,,68,68
6.5,30,30,FALSE,rotifer,E30HR,7,C,9,,61.2,61.2
6.5,30,25,FALSE,rotifer,E30NR,7,D,,28,0,28
6.5,25,25,FALSE,protist,HP,7,E,76,,516.8,516.8
6.5,25,30,FALSE,protist,NP,7,F,52,,353.6,353.6
6.5,25,25,TRUE,rotifer,E25HRP,7,G,,24,0,24
6.5,25,25,TRUE,protist,E25HRP,7,G,78,,530.4,530.4
6.5,25,30,TRUE,rotifer,E25NRP,7,H,,26,0,26
6.5,25,30,TRUE,protist,E25NRP,7,H,127,,863.6,863.6
6.5,30,30,TRUE,rotifer,E30HRP,7,I,,29,0,29
6.5,30,30,TRUE,protist,E30HRP,7,I,84,,571.2,571.2
6.5,30,25,TRUE,rotifer,E30NRP,7,J,,25,0,25
6.5,30,25,TRUE,protist,E30NRP,7,J,89,,605.2,605.2
6.5,25,25,FALSE,rotifer,E25HR,8,A,,29,0,29
6.5,25,30,FALSE,rotifer,E25NR,8,B,,43,0,43
6.5,30,30,FALSE,rotifer,E30HR,8,C,,49,0,49
6.5,30,25,FALSE,rotifer,E30NR,8,D,,29,0,29
6.5,25,25,FALSE,protist,HP,8,E,138,,938.4,938.4
6.5,25,30,FALSE,protist,NP,8,F,54,,367.2,367.2
6.5,25,25,TRUE,rotifer,E25HRP,8,G,,24,0,24
6.5,25,25,TRUE,protist,E25HRP,8,G,96,,652.8,652.8
6.5,25,30,TRUE,rotifer,E25NRP,8,H,,34,0,34
6.5,25,30,TRUE,protist,E25NRP,8,H,123,,836.4,836.4
6.5,30,30,TRUE,rotifer,E30HRP,8,I,,31,0,31
6.5,30,30,TRUE,protist,E30HRP,8,I,88,,598.4,598.4
6.5,30,25,TRUE,rotifer,E30NRP,8,J,,13,0,13
6.5,30,25,TRUE,protist,E30NRP,8,J,105,,714,714
6.5,25,25,FALSE,rotifer,E25HR,9,A,,33,0,33
6.5,25,30,FALSE,rotifer,E25NR,9,B,14,,95.2,95.2
6.5,30,30,FALSE,rotifer,E30HR,9,C,6,,40.8,40.8
6.5,30,25,FALSE,rotifer,E30NR,9,D,,24,0,24
6.5,25,25,FALSE,protist,HP,9,E,69,,469.2,469.2
6.5,25,30,FALSE,protist,NP,9,F,79,,537.2,537.2
6.5,25,25,TRUE,rotifer,E25HRP,9,G,,22,0,22
6.5,25,25,TRUE,protist,E25HRP,9,G,61,,414.8,414.8
6.5,25,30,TRUE,rotifer,E25NRP,9,H,,30,0,30
6.5,25,30,TRUE,protist,E25NRP,9,H,154,,1047.2,1047.2
6.5,30,30,TRUE,rotifer,E30HRP,9,I,,23,0,23
6.5,30,30,TRUE,protist,E30HRP,9,I,189,,1285.2,1285.2
6.5,30,25,TRUE,rotifer,E30NRP,9,J,,13,0,13
6.5,30,25,TRUE,protist,E30NRP,9,J,58,,394.4,394.4
6.5,25,25,FALSE,rotifer,E25HR,10,A,,25,0,25
6.5,25,30,FALSE,rotifer,E25NR,10,B,,60,0,60
6.5,30,30,FALSE,rotifer,E30HR,10,C,,52,0,52
6.5,30,25,FALSE,rotifer,E30NR,10,D,,22,0,22
6.5,25,25,FALSE,protist,HP,10,E,120,,816,816
6.5,25,30,FALSE,protist,NP,10,F,164,,1115.2,1115.2
6.5,25,25,TRUE,rotifer,E25HRP,10,G,,28,0,28
6.5,25,25,TRUE,protist,E25HRP,10,G,143,,972.4,972.4
6.5,25,30,TRUE,rotifer,E25NRP,10,H,,42,0,42
6.5,25,30,TRUE,protist,E25NRP,10,H,108,,734.4,734.4
6.5,30,30,TRUE,rotifer,E30HRP,10,I,,13,0,13
6.5,30,30,TRUE,protist,E30HRP,10,I,238,,1618.4,1618.4
6.5,30,25,TRUE,rotifer,E30NRP,10,J,,24,0,24
6.5,30,25,TRUE,protist,E30NRP,10,J,120,,816,816
7.5,25,25,FALSE,rotifer,E25HR,1,A,,39,0,39
7.5,25,30,FALSE,rotifer,E25NR,1,B,,76,0,76
7.5,30,30,FALSE,rotifer,E30HR,1,C,,61,0,61
7.5,30,25,FALSE,rotifer,E30NR,1,D,,34,0,34
7.5,25,25,FALSE,protist,HP,1,E,229,,1557.2,1557.2
7.5,25,30,FALSE,protist,NP,1,F,312,,2121.6,2121.6
7.5,25,25,TRUE,rotifer,E25HRP,1,G,,29,0,29
7.5,25,25,TRUE,protist,E25HRP,1,G,102,,693.6,693.6
7.5,25,30,TRUE,rotifer,E25NRP,1,H,,41,0,41
7.5,25,30,TRUE,protist,E25NRP,1,H,145,,986,986
7.5,30,30,TRUE,rotifer,E30HRP,1,I,,29,0,29
7.5,30,30,TRUE,protist,E30HRP,1,I,211,,1434.8,1434.8
7.5,30,25,TRUE,rotifer,E30NRP,1,J,,21,0,21
7.5,30,25,TRUE,protist,E30NRP,1,J,173,,1176.4,1176.4
7.5,25,25,FALSE,rotifer,E25HR,2,A,,46,0,46
7.5,25,30,FALSE,rotifer,E25NR,2,B,,60,0,60
7.5,30,30,FALSE,rotifer,E30HR,2,C,,48,0,48
7.5,30,25,FALSE,rotifer,E30NR,2,D,,41,0,41
7.5,25,25,FALSE,protist,HP,2,E,210,,1428,1428
7.5,25,30,FALSE,protist,NP,2,F,143,,972.4,972.4
7.5,25,25,TRUE,rotifer,E25HRP,2,G,,32,0,32
7.5,25,25,TRUE,protist,E25HRP,2,G,152,,1033.6,1033.6
7.5,25,30,TRUE,rotifer,E25NRP,2,H,,52,0,52
7.5,25,30,TRUE,protist,E25NRP,2,H,150,,1020,1020
7.5,30,30,TRUE,rotifer,E30HRP,2,I,,32,0,32
7.5,30,30,TRUE,protist,E30HRP,2,I,102,,693.6,693.6
7.5,30,25,TRUE,rotifer,E30NRP,2,J,,20,0,20
7.5,30,25,TRUE,protist,E30NRP,2,J,157,,1067.6,1067.6
7.5,25,25,FALSE,rotifer,E25HR,3,A,,45,0,45
7.5,25,30,FALSE,rotifer,E25NR,3,B,,59,0,59
7.5,30,30,FALSE,rotifer,E30HR,3,C,,76,0,76
7.5,30,25,FALSE,rotifer,E30NR,3,D,,48,0,48
7.5,25,25,FALSE,protist,HP,3,E,154,,1047.2,1047.2
7.5,25,30,FALSE,protist,NP,3,F,131,,890.8,890.8
7.5,25,25,TRUE,rotifer,E25HRP,3,G,,22,0,22
7.5,25,25,TRUE,protist,E25HRP,3,G,113,,768.4,768.4
7.5,25,30,TRUE,rotifer,E25NRP,3,H,,15,0,15
7.5,25,30,TRUE,protist,E25NRP,3,H,108,,734.4,734.4
7.5,30,30,TRUE,rotifer,E30HRP,3,I,,22,0,22
7.5,30,30,TRUE,protist,E30HRP,3,I,139,,945.2,945.2
7.5,30,25,TRUE,rotifer,E30NRP,3,J,,20,0,20
7.5,30,25,TRUE,protist,E30NRP,3,J,69,,469.2,469.2
7.5,25,25,FALSE,rotifer,E25HR,4,A,,49,0,49
7.5,25,30,FALSE,rotifer,E25NR,4,B,,74,0,74
7.5,30,30,FALSE,rotifer,E30HR,4,C,,71,0,71
7.5,30,25,FALSE,rotifer,E30NR,4,D,,38,0,38
7.5,25,25,FALSE,protist,HP,4,E,112,,761.6,761.6
7.5,25,30,FALSE,protist,NP,4,F,151,,1026.8,1026.8
7.5,25,25,TRUE,rotifer,E25HRP,4,G,,45,0,45
7.5,25,25,TRUE,protist,E25HRP,4,G,94,,639.2,639.2
7.5,25,30,TRUE,rotifer,E25NRP,4,H,,51,0,51
7.5,25,30,TRUE,protist,E25NRP,4,H,122,,829.6,829.6
7.5,30,30,TRUE,rotifer,E30HRP,4,I,,27,0,27
7.5,30,30,TRUE,protist,E30HRP,4,I,119,,809.2,809.2
7.5,30,25,TRUE,rotifer,E30NRP,4,J,,21,0,21
7.5,30,25,TRUE,protist,E30NRP,4,J,134,,911.2,911.2
7.5,25,25,FALSE,rotifer,E25HR,5,A,,65,0,65
7.5,25,30,FALSE,rotifer,E25NR,5,B,,90,0,90
7.5,30,30,FALSE,rotifer,E30HR,5,C,,61,0,61
7.5,30,25,FALSE,rotifer,E30NR,5,D,,41,0,41
7.5,25,25,FALSE,protist,HP,5,E,136,,924.8,924.8
7.5,25,30,FALSE,protist,NP,5,F,99,,673.2,673.2
7.5,25,25,TRUE,rotifer,E25HRP,5,G,,29,0,29
7.5,25,25,TRUE,protist,E25HRP,5,G,90,,612,612
7.5,25,30,TRUE,rotifer,E25NRP,5,H,,36,0,36
7.5,25,30,TRUE,protist,E25NRP,5,H,177,,1203.6,1203.6
7.5,30,30,TRUE,rotifer,E30HRP,5,I,,35,0,35
7.5,30,30,TRUE,protist,E30HRP,5,I,156,,1060.8,1060.8
7.5,30,25,TRUE,rotifer,E30NRP,5,J,,31,0,31
7.5,30,25,TRUE,protist,E30NRP,5,J,135,,918,918
7.5,25,25,FALSE,rotifer,E25HR,6,A,,33,0,33
7.5,25,30,FALSE,rotifer,E25NR,6,B,,67,0,67
7.5,30,30,FALSE,rotifer,E30HR,6,C,,69,0,69
7.5,30,25,FALSE,rotifer,E30NR,6,D,,42,0,42
7.5,25,25,FALSE,protist,HP,6,E,185,,1258,1258
7.5,25,30,FALSE,protist,NP,6,F,117,,795.6,795.6
7.5,25,25,TRUE,rotifer,E25HRP,6,G,6,,40.8,40.8
7.5,25,25,TRUE,protist,E25HRP,6,G,119,,809.2,809.2
7.5,25,30,TRUE,rotifer,E25NRP,6,H,8,,54.4,54.4
7.5,25,30,TRUE,protist,E25NRP,6,H,93,,632.4,632.4
7.5,30,30,TRUE,rotifer,E30HRP,6,I,,26,0,26
7.5,30,30,TRUE,protist,E30HRP,6,I,97,,659.6,659.6
7.5,30,25,TRUE,rotifer,E30NRP,6,J,2,,13.6,13.6
7.5,30,25,TRUE,protist,E30NRP,6,J,99,,673.2,673.2
7.5,25,25,FALSE,rotifer,E25HR,7,A,5,,34,34
7.5,25,30,FALSE,rotifer,E25NR,7,B,14,,95.2,95.2
7.5,30,30,FALSE,rotifer,E30HR,7,C,8,,54.4,54.4
7.5,30,25,FALSE,rotifer,E30NR,7,D,8,,54.4,54.4
7.5,25,25,FALSE,protist,HP,7,E,121,,822.8,822.8
7.5,25,30,FALSE,protist,NP,7,F,120,,816,816
7.5,25,25,TRUE,rotifer,E25HRP,7,G,6,,40.8,40.8
7.5,25,25,TRUE,protist,E25HRP,7,G,98,,666.4,666.4
7.5,25,30,TRUE,rotifer,E25NRP,7,H,5,,34,34
7.5,25,30,TRUE,protist,E25NRP,7,H,125,,850,850
7.5,30,30,TRUE,rotifer,E30HRP,7,I,,16,0,16
7.5,30,30,TRUE,protist,E30HRP,7,I,100,,680,680
7.5,30,25,TRUE,rotifer,E30NRP,7,J,,24,0,24
7.5,30,25,TRUE,protist,E30NRP,7,J,42,,285.6,285.6
7.5,25,25,FALSE,rotifer,E25HR,8,A,,49,0,49
7.5,25,30,FALSE,rotifer,E25NR,8,B,16,,108.8,108.8
7.5,30,30,FALSE,rotifer,E30HR,8,C,10,,68,68
7.5,30,25,FALSE,rotifer,E30NR,8,D,8,,54.4,54.4
7.5,25,25,FALSE,protist,HP,8,E,124,,843.2,843.2
7.5,25,30,FALSE,protist,NP,8,F,95,,646,646
7.5,25,25,TRUE,rotifer,E25HRP,8,G,8,,54.4,54.4
7.5,25,25,TRUE,protist,E25HRP,8,G,105,,714,714
7.5,25,30,TRUE,rotifer,E25NRP,8,H,7,,47.6,47.6
7.5,25,30,TRUE,protist,E25NRP,8,H,109,,741.2,741.2
7.5,30,30,TRUE,rotifer,E30HRP,8,I,4,,27.2,27.2
7.5,30,30,TRUE,protist,E30HRP,8,I,121,,822.8,822.8
7.5,30,25,TRUE,rotifer,E30NRP,8,J,7,,47.6,47.6
7.5,30,25,TRUE,protist,E30NRP,8,J,125,,850,850
7.5,25,25,FALSE,rotifer,E25HR,9,A,9,,61.2,61.2
7.5,25,30,FALSE,rotifer,E25NR,9,B,8,,54.4,54.4
7.5,30,30,FALSE,rotifer,E30HR,9,C,10,,68,68
7.5,30,25,FALSE,rotifer,E30NR,9,D,6,,40.8,40.8
7.5,25,25,FALSE,protist,HP,9,E,167,,1135.6,1135.6
7.5,25,30,FALSE,protist,NP,9,F,101,,686.8,686.8
7.5,25,25,TRUE,rotifer,E25HRP,9,G,6,,40.8,40.8
7.5,25,25,TRUE,protist,E25HRP,9,G,58,,394.4,394.4
7.5,25,30,TRUE,rotifer,E25NRP,9,H,9,,61.2,61.2
7.5,25,30,TRUE,protist,E25NRP,9,H,105,,714,714
7.5,30,30,TRUE,rotifer,E30HRP,9,I,,26,0,26
7.5,30,30,TRUE,protist,E30HRP,9,I,129,,877.2,877.2
7.5,30,25,TRUE,rotifer,E30NRP,9,J,8,,54.4,54.4
7.5,30,25,TRUE,protist,E30NRP,9,J,108,,734.4,734.4
7.5,25,25,FALSE,rotifer,E25HR,10,A,8,,54.4,54.4
7.5,25,30,FALSE,rotifer,E25NR,10,B,6,,40.8,40.8
7.5,30,30,FALSE,rotifer,E30HR,10,C,9,,61.2,61.2
7.5,30,25,FALSE,rotifer,E30NR,10,D,,39,0,39
7.5,25,25,FALSE,protist,HP,10,E,183,,1244.4,1244.4
7.5,25,30,FALSE,protist,NP,10,F,111,,754.8,754.8
7.5,25,25,TRUE,rotifer,E25HRP,10,G,6,,40.8,40.8
7.5,25,25,TRUE,protist,E25HRP,10,G,168,,1142.4,1142.4
7.5,25,30,TRUE,rotifer,E25NRP,10,H,10,,68,68
7.5,25,30,TRUE,protist,E25NRP,10,H,125,,850,850
7.5,30,30,TRUE,rotifer,E30HRP,10,I,6,,40.8,40.8
7.5,30,30,TRUE,protist,E30HRP,10,I,201,,1366.8,1366.8
7.5,30,25,TRUE,rotifer,E30NRP,10,J,,20,0,20
7.5,30,25,TRUE,protist,E30NRP,10,J,100,,680,680
8.5,25,25,FALSE,rotifer,E25HR,1,A,,45,0,45
8.5,25,30,FALSE,rotifer,E25NR,1,B,,80,0,80
8.5,30,30,FALSE,rotifer,E30HR,1,C,,64,0,64
8.5,30,25,FALSE,rotifer,E30NR,1,D,,56,0,56
8.5,25,25,FALSE,protist,HP,1,E,229,,1557.2,1557.2
8.5,25,30,FALSE,protist,NP,1,F,162,,1101.6,1101.6
8.5,25,25,TRUE,rotifer,E25HRP,1,G,,34,0,34
8.5,25,25,TRUE,protist,E25HRP,1,G,88,,598.4,598.4
8.5,25,30,TRUE,rotifer,E25NRP,1,H,,56,0,56
8.5,25,30,TRUE,protist,E25NRP,1,H,141,,958.8,958.8
8.5,30,30,TRUE,rotifer,E30HRP,1,I,,31,0,31
8.5,30,30,TRUE,protist,E30HRP,1,I,133,,904.4,904.4
8.5,30,25,TRUE,rotifer,E30NRP,1,J,,33,0,33
8.5,30,25,TRUE,protist,E30NRP,1,J,98,,666.4,666.4
8.5,25,25,FALSE,rotifer,E25HR,2,A,,64,0,64
8.5,25,30,FALSE,rotifer,E25NR,2,B,,66,0,66
8.5,30,30,FALSE,rotifer,E30HR,2,C,,69,0,69
8.5,30,25,FALSE,rotifer,E30NR,2,D,,58,0,58
8.5,25,25,FALSE,protist,HP,2,E,239,,1625.2,1625.2
8.5,25,30,FALSE,protist,NP,2,F,65,,442,442
8.5,25,25,TRUE,rotifer,E25HRP,2,G,,47,0,47
8.5,25,25,TRUE,protist,E25HRP,2,G,170,,1156,1156
8.5,25,30,TRUE,rotifer,E25NRP,2,H,,40,0,40
8.5,25,30,TRUE,protist,E25NRP,2,H,132,,897.6,897.6
8.5,30,30,TRUE,rotifer,E30HRP,2,I,,39,0,39
8.5,30,30,TRUE,protist,E30HRP,2,I,160,,1088,1088
8.5,30,25,TRUE,rotifer,E30NRP,2,J,,32,0,32
8.5,30,25,TRUE,protist,E30NRP,2,J,115,,782,782
8.5,25,25,FALSE,rotifer,E25HR,3,A,,57,0,57
8.5,25,30,FALSE,rotifer,E25NR,3,B,,78,0,78
8.5,30,30,FALSE,rotifer,E30HR,3,C,,77,0,77
8.5,30,25,FALSE,rotifer,E30NR,3,D,,52,0,52
8.5,25,25,FALSE,protist,HP,3,E,182,,1237.6,1237.6
8.5,25,30,FALSE,protist,NP,3,F,51,,346.8,346.8
8.5,25,25,TRUE,rotifer,E25HRP,3,G,8,,54.4,54.4
8.5,25,25,TRUE,protist,E25HRP,3,G,80,,544,544
8.5,25,30,TRUE,rotifer,E25NRP,3,H,5,,34,34
8.5,25,30,TRUE,protist,E25NRP,3,H,76,,516.8,516.8
8.5,30,30,TRUE,rotifer,E30HRP,3,I,8,,54.4,54.4
8.5,30,30,TRUE,protist,E30HRP,3,I,108,,734.4,734.4
8.5,30,25,TRUE,rotifer,E30NRP,3,J,4,,27.2,27.2
8.5,30,25,TRUE,protist,E30NRP,3,J,82,,557.6,557.6
8.5,25,25,FALSE,rotifer,E25HR,4,A,11,,74.8,74.8
8.5,25,30,FALSE,rotifer,E25NR,4,B,11,,74.8,74.8
8.5,30,30,FALSE,rotifer,E30HR,4,C,,82,0,82
8.5,30,25,FALSE,rotifer,E30NR,4,D,7,,47.6,47.6
8.5,25,25,FALSE,protist,HP,4,E,84,,571.2,571.2
8.5,25,30,FALSE,protist,NP,4,F,60,,408,408
8.5,25,25,TRUE,rotifer,E25HRP,4,G,10,,68,68
8.5,25,25,TRUE,protist,E25HRP,4,G,67,,455.6,455.6
8.5,25,30,TRUE,rotifer,E25NRP,4,H,7,,47.6,47.6
8.5,25,30,TRUE,protist,E25NRP,4,H,80,,544,544
8.5,30,30,TRUE,rotifer,E30HRP,4,I,8,,54.4,54.4
8.5,30,30,TRUE,protist,E30HRP,4,I,72,,489.6,489.6
8.5,30,25,TRUE,rotifer,E30NRP,4,J,10,,68,68
8.5,30,25,TRUE,protist,E30NRP,4,J,89,,605.2,605.2
8.5,25,25,FALSE,rotifer,E25HR,5,A,,50,0,50
8.5,25,30,FALSE,rotifer,E25NR,5,B,9,,61.2,61.2
8.5,30,30,FALSE,rotifer,E30HR,5,C,8,,54.4,54.4
8.5,30,25,FALSE,rotifer,E30NR,5,D,,57,0,57
8.5,25,25,FALSE,protist,HP,5,E,148,,1006.4,1006.4
8.5,25,30,FALSE,protist,NP,5,F,71,,482.8,482.8
8.5,25,25,TRUE,rotifer,E25HRP,5,G,5,,34,34
8.5,25,25,TRUE,protist,E25HRP,5,G,84,,571.2,571.2
8.5,25,30,TRUE,rotifer,E25NRP,5,H,10,,68,68
8.5,25,30,TRUE,protist,E25NRP,5,H,115,,782,782
8.5,30,30,TRUE,rotifer,E30HRP,5,I,5,,34,34
8.5,30,30,TRUE,protist,E30HRP,5,I,97,,659.6,659.6
8.5,30,25,TRUE,rotifer,E30NRP,5,J,5,,34,34
8.5,30,25,TRUE,protist,E30NRP,5,J,53,,360.4,360.4
8.5,25,25,FALSE,rotifer,E25HR,6,A,,40,0,40
8.5,25,30,FALSE,rotifer,E25NR,6,B,,70,0,70
